service;date;time;message;sentimen
twitter;07/18/2021;06:59:00;Dalam pelaksanaan PPKM darurat ini, Kapolri menyatakan bahwa Polri akan membantu memberikan bantuan sosial kepada warga\n\n#PercepatDistribusiBansos\nBerbagi Disaat Pandemi\n@polisi_jatim https://t.co/APs7DAVzAW https://t.co/isGPKtY3Ck;Positif
twitter;07/24/2021;06:30:00;RT @ribonk:Lo ga suka PPKM? SAMA. Perlawanan paling radikal adalah pake masker, jaga jarak, dan sering cuci tangan. Ngeluhin PPKM tapi masker masi di dagu adalah sebuah kebodohan.;Positif
twitter;07/15/2021;07:19:00;Ppkm bikin nasi kuning deket rumah ga jualan :(;Netral
twitter;07/03/2021;18:52:00;RT @fsskroeppreal:PPKM - Pernah percaya kemudian menyesal.~ https://t.co/GT6k6wPMFb;Negatif
twitter;07/26/2021;19:40:00;RT @DonJuanOgie:Awalnya saya agak kontra sama Pemerintah terkait Perpanjangan PPKM... Ketika saya kena Covid baru saya sadar pentingnya PPKM... Saya yg super ketat dalam Protokol kesehatan masih kecolongan di Cluster Keluarga... Di Perumahan saya meledak Cluster... Wajar Pemerintah buat PPKM;Positif
twitter;07/07/2021;06:54:00;RT @polresleman:REKAYASA ALIH ARUS LALIN DALAM RANGKA PPKM DARURAT\n\nMulai tanggal 3 Juli s/d 20 Juli 2021 Pukul 20.00 hingga 24.00 Wib\n\n       sewaktu-waktu dapat berubah https://t.co/fPGUO4nLSL;Netral
twitter;09/13/2021;12:26:00;PPKM MERUSAK PERILAKU !!!\n\nMengeluh Terlalu Sibuk? Terlalu Luang Ternyata Tidak Lebih Baik\n nationalgeographic.grid.id/read/132884187…;Negatif
twitter;07/26/2021;13:02:00;PPKM level 1 s.d 4 ini beda outputnya dimana sih?;Negatif
twitter;09/25/2021;15:49:00;Pemerintah saat ini berupaya dalam menangani pandemi covid-19 berulang-ulang kali menerapkan PPKM Mikro yang tujuanya untuk tekan pasien yang terkonfirmasi covid secara berkesinambungan dan dan berkelanjutan tujuanya untuk menyelamatkan rakyat.;Positif
twitter;07/03/2021;22:45:00;RT @TeddyGusnaidi:Anwar Abbas Sebut 'Tuhan Bisa Marah' Masjid Ditutup Saat PPKM Darurat, Teddy Gusnaidi: Mencoba Provokasi Tuhan\n\nhttps://t.co/wguKSgRVWt;Negatif
twitter;07/18/2021;16:45:00;@dennyours kok bisa sih lari gak pake masker ditengah ppkm begini?;Negatif
twitter;07/03/2021;05:40:00;RT @ridwanhr: Ppkm mesti dibarengin sama relaksasi kredit, terutama pengusaha kecil yang modal usahanya pake utang\n\nPengalaman dari yang su…;Positif
twitter;08/09/2021;21:39:00;ini ppkm pake level level segala dikira makanan pedes kali ya;Negatif
twitter;08/16/2021;08:15:00;Doaku hari ini, semoga pengumuman perpanjangan psbb nanti malam akan banyak kelonggaran.;Positif
twitter;07/13/2021;13:15:00;RT @DarsAlexandra1:saya mau bertanya, kepada dokter2 dan siapapun yg bs menjelaskan\n1. kenapa klaster covid tdk ada di pilkada?\n2. knapa tdk ada berita TKA cina drawat di rs atau mati trkait covid?\n3. yg trbaru, knp tdk ada tindakan trhadap antrian vaksin saat PPKM dn tdk ada berita klaster covid? https://t.co/5XPjC2O6Tm;Negatif
twitter;08/10/2021;10:27:00;@16putiandamdewi Terus terapkan Prokes;Positif
twitter;07/30/2021;21:33:00;@MCAOps Rakyat suruh 3 M, tpi makanan yg bergizi gk da.. padahal makanan yg bergizi terutama yg mengandung protein itu penting buat imun manusia..trus gimana urusannya klo bgitu??;Positif
twitter;07/24/2021;14:56:00;Pemerintah telah menyalurkan beragam bansos selama masa PPKM untuk warga yang membutuhkan, Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, M.Si. meminta agar proses distribusi dapat berlangsung dengan cepat.\n#PatroliBagiBansos\nCek Kepatuhan Prokes https://t.co/CjovRh5wYW;Positif
twitter;08/10/2021;15:40:00;RT @alisyarief:Bingung ya? mau dilanjutkan atau distop PPKM berikutnya seperti apa?\n\nTumben nech...;Negatif
twitter;07/03/2021;17:45:00;RT @OposisiCerdas:Emosi Masjid Ditutup Selama PPKM Darurat, UAS: Tak Malu Kau Sama Allah\nhttps://t.co/YDM8UbXHKA;Negatif
twitter;09/08/2021;17:27:00;RT @jawafess:Ketika warga Konoha mulai capek dengan PPKM lur https://t.co/q20PrhqzP2;Negatif
twitter;07/20/2021;02:05:00;RT @Catatan_ali7:PPKM DARURAT itu LOCKDOWN versi Negara MISKIN Yang gak mau keluar uang untuk RAKYATNYA;Negatif
twitter;07/08/2021;17:19:00;RT @andihiyat:PPKM\nPelan Pelan Kehabisan Money;Negatif
twitter;08/19/2021;17:37:00;@rodeoyuno ga di dating apk jg sih sbrnnya, tp ya makanya kan nyari beb... klo lewat rl pdkt annya susah jg lg ppkm... jd lu nyari nya virtual gitu maksud gue;Netral
twitter;07/09/2021;23:07:00;besok gaada yg mau berbaik hati nampung w wifian apaaaaa.......\n\nbingung bgt ppkm gini mau cari wifi kemana🙂;Netral
twitter;07/16/2021;13:47:00;"RT @Dennysiregar7:'Kritik saya, mas Denny.."" kata pak Jokowi suatu hari.\n\nIni, pak. Kritikan saya terkeras sepanjang perjalanan bapak. Saya ingat bapak berkata dulu, lockdown itu hanya akan mematikan ekonomi rakyat kecil. \n\nBegitu juga PPKM darurat, pak. Gak jauh beda..\n\nhttps://t.co/jglfASvoss";Negatif
twitter;08/18/2021;11:39:00;1�?⃣ Satpol PP Awasi Dokter?\n\nLagi heboh banget soal ini 👇\n\nAlasannya: \n➡�? Ada oknum Dokter ASN yang terlambat melakukan pelayanan karena mendahulukan pasien di RS Swasta.\n\nMenurutmu gimana?\n\n[2/8]\nhttps://t.co/iRGj8eLpxf;Negatif
twitter;08/20/2021;20:38:00;aduh kesel bgt liat orang-orang masih nongkrong tanpa masker, inget ppkm pls capek dirumah.;Positif
twitter;07/21/2021;14:43:00;RT @ekowboy2: PPKM Mikro\nPPKM Sedang\nPPKM Terbatas\nPPKM Ketat\nPPKM Transisi\nPPKM Darurat\nPPKM Level 1-4\n\nYg nampak di mata rakyat fokusnya…;Netral
twitter;09/25/2021;09:30:00;@null PPKM Jakarta Tak Kunjung Turun Meski Kasus Covid-19 Menurun, Ini Penjelasan Wagu  megapolitan.okezone.com/read/2021/09/2…;Netral
twitter;07/26/2021;06:20:00;RT @jagadhj:PPKM level 76 masyarakat wajib ngrogo sukmo mengeluarkan rohnya saja jika ingin pergi ke luar rumah;Netral
twitter;07/27/2021;21:02:00;@EdiMahaMG kesibukan selama ppkm zoom ama temen² aja sih bang, biar bisnis tetap jalan cari keberkahanNya https://t.co/0hk5Qz24zG;Positif
twitter;07/14/2021;09:21:00;RT @aesthesticle_: Sengaja ya mau genosida org miskin. Kalo mau perpanjang namanya jangan PPKM lagi TAPI KARANTINA, SESUAI UU NO 6 THN 2018…;Negatif
twitter;07/25/2021;06:39:00;@Sadbahdm awkoawko, insyaAllah bang abis ppkm h3h3;Netral
twitter;08/01/2021;07:45:00;Wujud Kepedulian Kepada Warga, Kapolsek Bagikan Bansos Beras\n\nPolres Demak news - Polsek Karanganyar dalam rangka masa PPKM melaksanakan patroli sambang desa sembari memantau warganya yang tidak mampu terdampak covid 19. https://t.co/Hd6LRb0R3R;Positif
twitter;07/15/2021;03:40:00;RT @AREAJULID:Tea! Anak menteri mala honeymoon ke luar negeri saat Indonesia PPKM. Apakah dia tidak percaya dengan kinerja bapaknya sendiri? https://t.co/pcwjRV3Mvx;Negatif
twitter;07/03/2021;14:08:00;ppkm yg bener singkatan dari apa?;Netral
twitter;07/25/2021;23:19:00;kalo kita di kampung gak PPKM gak bisa foto nongkrong depan gang ya min?;Netral
twitter;07/11/2021;21:20:00;@aryoadin19 btw mola free selama ppkm… kasian amat bapak u langganan😭;Netral
twitter;07/22/2021;03:46:00;RT @OposisiCerdas:Luhut Ganti PPKM Darurat dengan Level, Faisal Basri: Kok Tak Kapok Obral Istilah?\nhttps://t.co/togJuWoepO;Negatif
twitter;09/02/2021;15:09:00;"RT @NinjaCir3ng:Pelonggaran PPKM &amp; Wisata\n1.\nDgn diturunkanya level PPKM, Sejumlah daerah melakukan uji coba pembukaan objek wisata.\nKetua DPR Puan Maharani ingatkan agar aparat pemerintahan (pemda) benar2 menegakkan prokes 5M ditempat wisata.\n(Puanesia)\n@puanmaharani_ri \nhttps://t.co/hxzDRs2ayy https://t.co/jSldhaommZ";Positif
twitter;09/01/2021;12:34:00;RT @RacunKekoreaan: 👡 REKOMENDASI SANDAL MODEL GLADIATOR 👡\n\nCocok untuk jadi style pergi ke pantai, kalo PPKM udah berakhir🤭\n\n– a thread by…;Netral
twitter;07/07/2021;11:20:00;@poldajateng_ #VaksinasiPPKM5M\nBersama Berantas Pandemi;Positif
twitter;07/03/2021;19:54:00;RT @dendypra_99:Bear Brand alias Susu Beruang menjadi buruan saat PPKM Darurat ini. https://t.co/BID2uRwtuX;Netral
twitter;07/25/2021;19:54:00;PPKM resmi diperpanjang sampai tanggal 2 Agustus 2021, begini sabda Mak Erot: https://t.co/JrO9Z8rBqi;Netral
twitter;08/05/2021;16:47:00;Kapolsek Marawola Hadiri Rakor Penanganan covid -19 dan penerapan PPKM Level 4 Tingkat Kecamatan. https://t.co/WHC2Y7sHTT;Positif
twitter;10/19/2021;12:47:00;RT @PemkotaBlitar: Gelar Rakor Bersama Menkomarvest, Pemkot BlItar Siap Pertahankan Level I PPKM Dengan Berbagai Strategi\n\nInfo Selengkapny…;Positif
twitter;07/15/2021;13:31:00;Kasus Covid-19 di Riau Tak Terkendali, Pengetatan PPKM di Pekanbaru Dinilai Tidak Efektif, Pemerintah Siapkan PPKM Darurat https://t.co/I90vHkAKUF;Negatif
twitter;07/04/2021;14:16:00;RT @TirtoID: Negara lain lockdown, kita PPKM~\n\nhttps://t.co/qv89XHHJpy;Negatif
twitter;07/23/2021;21:52:00;RT @yusuf_dumdum_: Pokoknya kalau ada yang teriak lockdown jangan didengar, pak @jokowi. Itu menjerumuskan. Lha ini baru PPKM 2 minggu saja…;Positif
twitter;07/18/2021;12:22:00;RT @viraaadf: demi apa kzl bgt sm org yg sotau bgt story ini itu ttg vaksin,ppkm,dll.\ngiliran diajak debat tukar pendapat malah kicep cm ba…;Negatif
twitter;08/24/2021;20:14:00;RT @plumbinq: lagi ppkm lvl 4;Netral
twitter;07/22/2021;10:47:00;Polri gelar pembagian sembako kepada masyarakat seperti pedagang kaki lima, tukang gali kubur, pengamen, pemulung, serta masyarakat lain yang membutuhkan\n\n#DistribusiTepatSasaran\nPenerapan PPKM Level4 https://t.co/69X06u5QQI;Positif
twitter;07/17/2021;19:45:00;jajan pas #PPKM sudah lama ga makan bapao terakhir kali makan pas harganya masih 500 perak 😅, nah terus tadi beli temenya pas beli dikukusin dulu sm yang jual 🤤 https://t.co/Wcd9OZ3Mo3;Netral
twitter;08/02/2021;21:20:00;"RT @BlackNostalghia:Contoh fakta di negara maju.Sedangkan di Negara Pekacung Indonechina mah nurut² aja dihujani vaccine &amp; aturan² setan laknat kek psbb ppkm dsb. https://t.co/E4CWn3LjtE";Negatif
twitter;09/07/2021;07:20:00;RT @CNNIndonesia: Pemerintah kembali memperpanjang PPKM Level 3 di Jawa-Bali hingga 13 September 2021. Per minggu ini, pemerintah telah mel…;Netral
twitter;07/25/2021;14:29:00;RT @raraaskz: Cinta terhalang jarak dan PPKM.\n\n#StaySelcaDay #StayBeautiful #LeeKnow #리노 #StrayKids #스트레�?�키즈 @Stray_Kids https://t.co/4ecpPS…;Negatif
twitter;07/04/2021;02:37:00;RT @nkmthi_: PPKM : PARA PEKERJA KEMBALI MENENG 😭😭😭;Netral
twitter;07/10/2021;21:45:00;mlebu kamar  boleeehhhh kan lg ppkm  🤣 https://t.co/UACp05HabC;Netral
twitter;07/21/2021;10:02:00;PPKM Indonesia Sehat - Tolong karena kemarin rencananya tahap pertama Rp 300.000, tahap kedua Rp 300.000, berarti hanya Rp 600.000 https://t.co/VyhSaEMeab;Positif
twitter;07/14/2021;00:55:00;RT @geloraco:Tak Mampu Bayar Denda 5 Juta Langgar PPKM Darurat, Pemilik Kafe Pilih Dipenjara\nhttps://t.co/LBiTjjd33L;Negatif
twitter;09/12/2021;12:12:00;Ringankan Beban Warga, Polres Kepulauan Seribu terus bagikan bansos kepada warga terdampak Covid-19. Minggu (12/09/2021).\n\n#PPKM\n#PPKMLevel3\n#ayopakaimasker\n#kampungtangguhjaya\n#polreskepulauanseribu\n#protokolkesehatan https://t.co/ubq1Jzd6p4;Positif
twitter;08/16/2021;16:39:00;@sekar_malam Saiki migrain terus mas.....\nPahlagi PPKM;Netral
twitter;07/08/2021;15:40:00;RT @CNNIDdaily: Seorang tukang bubur di Tasikmalaya, Jabar, viral setelah didenda Rp 5 juta karena dinilai melanggar PPKM. Setelah viral, s…;Negatif
twitter;07/10/2021;01:15:00;"RT @iwahyudis:Itu anggota paspampres mental &amp; attitudenya keren, management emosinya oke, bener2 test ketat termasuk psikologis terbukti.\nKu lihat petugas PPKM ke anggota paspampres aja digituin, gimana sama umbi2 &amp; kesemek kyk kita2 ini ya?";Positif
twitter;07/04/2021;13:48:00;RT @merdekadotcom: 20 TKA Asal China Tiba di Bandara Sultan Hasanuddin saat Jawa-Bali PPKM Darurat: Sebanyak 20 tenaga kerja asing (TKA) as…;Negatif
twitter;07/13/2021;11:39:00;RT @Tribrata_RL: NFO POLRI\n\nPPKM Darurat sesuai Inmendagri Nomor 20 Tahun 2021\n\nPembatasan pada transportasi umum meliputi:\n- kendaraan umu…;Netral
twitter;09/09/2021;06:31:00;RT @Ochi_Queen09_1:Bagikan Bantuan Sembako ke Warga Cirebon @jokowi Kembali Bikin Kerumunan\nhttps://t.co/jp4Ajgt230\n\nLagi n lagi.... Jokowi bikin kerumunan, Melanggar prokes, Melanggar PPKM !!!\n\nSedangkan HRS harus dipenjara 4th 😔😢 https://t.co/OZFPeBVekC;Negatif
twitter;08/05/2021;16:16:00;Hanya pada mu pak @jokowi  aku mengadu. Kebijakan PPKM mu yang diperpanjang sangat2 memberatkan saya. Banyak kerjaan saya yang harus dihold dan sudah 2 bulan terakhir saya tidak menerim gaji. Jangan tanya bansos juga ke saya;Negatif
twitter;07/27/2021;11:09:00;kangen ke upt, gara-gara ppkm jd tutup mulu anj;Netral
twitter;08/23/2021;00:54:00;ppkm tuh udah selesai ato belom si? ko temen aku udh ada yg kumpul kumpul aja;Netral
twitter;09/15/2021;11:23:00;Pada hari selasa tanggal 14/09/2021 personil Polsek Tanjung Beringin melaksanakan giat Ops Yustisi dalam rangka Penerapan Prokes dan PPKM Mikro untuk Pengendalian Covid-19 di Jl. Pahlawan Desa Pekan Tanjung Beringin Kec. Tanjung Beringin. https://t.co/iSUeK4RDv1;Positif
twitter;07/09/2021;21:17:00;@TretanMuslim wkwkwkw heiii bangsat anda hei;Netral
twitter;07/06/2021;02:59:00;RT @My_LoveNebe:Tolong Cc in dong ke yang protes mesjid di tutup sementara PPKM Darurat\n\nPadahal waktu mesjid di buka. Paling sebaris\nBiasa yg sok ahli ibadah. Tau nya jadi\nPenyembah tempat ibadah.\n@NayDonuts @NinjaCir3ng https://t.co/qKVIqBX4nA;Negatif
twitter;07/25/2021;23:58:00;RT @jokowi:Mempertimbangkan aspek kesehatan, aspek ekonomi, dan dinamika sosial, saya memutuskan untuk melanjutkan penerapan PPKM Level 4 dari tanggal 26 Juli - 2 Agustus 2021 dengan beberapa penyesuaian terkait aktivitas dan mobilitas masyarakat secara bertahap.\n\nhttps://t.co/ubCpoBDYAZ;Positif
twitter;08/01/2021;17:33:00;RT @NeMoKuh:Kami percaya padamu Presiden ku\nNyatanya dengan PPKM level 4\nTerbukti banyak penurunan angka kopit\nBIN siap vaksinasi santri ponpes\n#IndonesiaSehatIndonesiaHebat\n#GenjotVaksinasiDalamNegeri\n#SantriSiapVaksin https://t.co/UjncmLp7Rt;Positif
twitter;08/24/2021;16:27:00;RT @agis_official:Panjang umur sehat selalu Habib Muhammad Rizieq. \nPpkm di perpanjang. \nPenista Islam terang terangan belum di tangkap. \nTidak ada yang berani Bicara dan menggerakan massa kecuali Engkau habib. \nEngkau mencintai negri ini dan rakyatnya tetapi komunis membencimu. \nBarakallahu HRS https://t.co/noxybHRQ6Q;Positif
twitter;10/07/2021;16:47:00;PSBB:Pemberlakuan Skala Baris berbaris\nPetani:Pekerja tanah Neni\nPPKM:Pernah perhatian kemudian menghilang\nWajar:Wajib dihajar\n\nUdah itu ajh yg Gwh ingat @Fajri_UN1TY//Yg lainnya pada lupa😭😭😆;Negatif
twitter;08/03/2021;12:40:00;"RT @TarizSolis:~ Rekomendasi film pendek di YouTube ~ \n\nSiapa tahu ada yang butuh tontonan biar nggak jenuh &amp; stres selama PPKM darurat, isoman, atau beristirahat sejenak dari kegilaan dunia.\n\nAku mau memberikan beberapa rekomendasi film pendek bagus yang ada di YouTube.\n\n(Thread) https://t.co/9VqCvuXd6K";Netral
twitter;09/15/2021;05:45:00;kira-kira nanti sore ke alfa or gramed bisa gak yaa? pingin top up trus cari buku, gramed matraman tutup jam berapa ppkm ginii?;Netral
twitter;07/25/2021;14:02:00;RT @MardaniAliSera:PPKM diperpanjang, kesalahan jangan sampai terulang. https://t.co/lzgbR6KYgH;Negatif
twitter;10/05/2021;19:28:00;RT @OkiRemot: @KARDUN75566443 @Wawat_Kurniawan PPKM diperpanjang, diperpendek, ditarik, diulur, dipuntir terserah kau lah. Aku pun tidak pe…;Negatif
twitter;10/09/2021;15:52:00;Jangan tunggu sampe sakit, PPKM itu mencegah penyebaran covid 19\n\n#DiRumahAja\n#PPKMDaruratSolusiBaik\n#IndonesiaSehatIndonesiaHebat\n#BersatuLawanCovid19\n#NegeriPulihDenganVaksin https://t.co/4nx1RfKDO2;Positif
twitter;09/09/2021;06:31:00;@petani_males @faizaufi @frozenyogurl Iya sih. Kasihan petani di masa ppkm ini. Harga jual jeblok semua. Sedih jg kemarin petani cabe dan tomat sampai buang2in panen mereka karena harga jeblok. Semoga masa sulit ini cepat berakhir.;Negatif
twitter;07/04/2021;18:54:00;RT @geloraco: Presidium KAMI Se-Jawa: PPKM Darurat adalah Kelicikan Pemerintahan Jokowi Bodohi Rakyat\nhttps://t.co/0NLW2bZXwn;Negatif
twitter;08/18/2021;19:54:00;RT @Cicaadingding:hi guys please bantu rt dan dibeli ya!\naku jual Cemilan buat nemenin PPKM nih, \n\n100% Homemade \('▿'\)(/'▿')/\npengiriman dari Depok ya;Positif
twitter;07/31/2021;18:49:00;"RT @___Mr_J03n4____:Petruk : PPKM Darurat Saja Rakyat Menjerit, Apalagi Kalau Lockdown\n\nMakanya loe kasih makan &amp; cukupi kebutuhan rakyatmu biar gak menjerit. \n\nKalo cuman membatasi aktifitas tanpa mencukupi itu bukan solusi &amp; pastinya dzolim Pe'ak....\n\nAyo, otaknya di pake... 🙈 https://t.co/w4WWoOl5Eo";Negatif
twitter;10/13/2021;06:50:00;RT @____msgitta:@rizkidwika @AnggaPutraF Oh jadi kalau ngelabrak orang rame-rame boleh ga patuh PPKM ya @KemenkesRI @satgascovid19id ?;Negatif
twitter;09/20/2021;21:52:00;"melaksanakan  patroli Woro Woro dan operasi masker : \n1.agar selalu mematuhi 5M \n2.himbauan kpd masy ttg \n- Intruksi Bupati Cilacap No 15 melu 2021 Tanggal 15 Juni 2021,Ttg Perpanjangan PPKM Berbasis Mikro &amp; Pengoptimalan Posko Penanganan Covid 19 di Kabupaten Cilacap https://t.co/XqTilBcOz9";Positif
twitter;09/03/2021;09:36:00;@onchyaw @nieke_aereta @jvdas_iskariot Saya hargai orang2 punya opini masing2 mengenai ppkm dan karantina or whatsoever. Dan itu normal.. punya pemikirannya sendiri. Tp kalo gini namanya kontradiktif 😅\n\nTapi heboh sendiri sama twitt org 😂 dasar caper, rempong.;Positif
twitter;09/21/2021;08:23:00;INFO BANGKA\n\nSENIN (20/9/21)\n\nLurah bangka bapak Firdaus AR bersama Camat Mampang Prapatan bapak djaharudin dan 3 Pilar berkoordinasi di posko PPKM kelurahan Bangka.\n.\n.\n#JakartaTanggapCorona\n#JagaJakarta\n#HadapiBersama\n#siagabanjir \n#ayovakvaksin https://t.co/FuGJUX68wR;Positif
twitter;07/21/2021;15:31:00;RT @Rizvan168:Bandung nih aksi ojol ... menolak PPKM. Betul begitu @Gojekmilitan ... https://t.co/3IitxGBCD3;Negatif
twitter;07/21/2021;18:16:00;"Begini Aturan Perjalanan Mobil &amp; Motor Saat PPKM Level 4 https://t.co/LF2DKqhWAz";Netral
twitter;07/06/2021;16:37:00;RT @murianewscom:Mulai Malam Ini, Empat Jalan di Sukoharjo Ditutup Sembilan Jam, dari 20.00 Hingga 05.00 \n\nSelengkapnya klik tautan berikut ini.\n#Sukoharjo #Jalan #Ditutup #PPKM #Darurat \n\nhttps://t.co/WV43Br8Nv3;Netral
twitter;07/15/2021;13:32:00;RT @Aslipriok1973:Sebagian orang Memanfaatkan Kondisi PPKM untuk meraup keUntungan,,,,\n\nTampqngnya jelas pak @DivHumas_Polri \n\n@AnakLolina2 \n@Baracuda1818 \n@RiuRizkiUtomo_ @P_Eneste https://t.co/Ocde7qxhU0;Negatif
twitter;07/27/2021;07:18:00;RT @Asjtn:Pandemi blm terkendali doa dan usaha maksimal mesti diperbuat yg #butuhdriver karena masih #dirumahaja akibat #PPKM / #PPKMLevel4 atau ingin maksimal memberikan empati dan simpati pada yg terpapar #Covid_19 silahkan hub kami terima kasih https://t.co/gWnxstsIml;Positif
twitter;07/21/2021;10:31:00;@PolresPati1 Wujud kepedulian Polri terhadap masyarakat dengan melaksanakan bakti sosial kepada masyarakat yang terdampak Covid-19.\n\n#PolriDistribusikanBansos\nBantu Terdampak Pandemi;Positif
twitter;07/14/2021;19:29:00;RT @parkimjeongmin: Mau ada rencana PPKM 6 Minggu \nSeketika ingin pindah negara https://t.co/iUJHli501M;Negatif
twitter;08/03/2021;11:03:00;Bagi calon penerima BSU yang tidak memiliki rekening bank akan dibuatkan oleh Kemnaker secara kolektif agar agar penyaluran dana bantuan dapat lebih mudah, efektif dan efisien. #BantuanSubsidiUpah PPKM Demi Bangsa https://t.co/lGDDZwy1J9;Positif
twitter;08/16/2021;06:57:00;RT @TsuyuHortenshia:PPKM\npernah perhatian, kini menghilang;Negatif
twitter;07/17/2021;17:40:00;RT @tirta_hudhi:Ppkm hanya efektif jika yg terdampak ditanggung juga kebutuhannya\n\nTerutama warga yg penghasilannya harian\n\nKarena, mau seketat apapun penyekatan, warga yg sudah kepepet akan tetap keluar mencari uang\n\nKalo kebutuhan mreka ga ditanggung ya ppkm ga akan efektif;Negatif
twitter;07/20/2021;03:36:00;"Kalo kata @_repanda ""kalo dibawa tidur badan makin sakit, pusing, gelisah"" ngehe emg ppkm bikin jam tidur ancur";Negatif
twitter;07/03/2021;09:52:00;RT @PardedeReza666:Skrg kita PPKM ketat \nkembali lagi dari 0\n\nPerjuangan yg kemarin dilakukan ampe berdarah darah oleh kawan kawan yg di garis depan.\nJadi ga efektif\n\nSalah siapa ? \ngak penting.\nSkrg ada kesempatan 1 x lagi.\nAyo 1 suara aja terlelas opini lu,\nKita SEMUA mau keluar dari situasi ini;Positif
twitter;07/11/2021;11:18:00;"RT @siapselem:PPKM Darurat dengan segala pembatasan, tapi Cafe kopi di Kintamani tetap buka dengan kunjungan dari manusia Denpasar &amp; Badung. Susah sekali manusia menghargai usaha meredam pandemi @BaleBengong";Negatif
twitter;07/17/2021;12:06:00;RT @IdHarustau:sobat #idharustau satpol PP yg melakukan kekerasan saat patroli PPKM sudah di pecat. Bupati Gowa, Adnan Purichta mencopot jabatan Mardani Hamdan sbg sekretaris Satpol PP Gowa pd hari ini Sabtu, 17 Juli. Dan yang bersangkutan diminta utk menjalani hukuman di Polres Gowa.\n#harustau https://t.co/ob9VZ6SDQz;Negatif
twitter;09/10/2021;07:24:00;RT @OposisiCerdas: Langgar PPKM, Anies Baswedan: Holywings Tidak Boleh Beroperasi Selama Pandemi, Titik!\noposisicerdas.com/2021/09/langga…;Positif
twitter;07/18/2021;08:34:00;RT @nila_mrt:12. Anies Baswedan menyambut. Ridwan Kamil pun kegatelan ingin ikut menghadap teroris Rizieq. Satgas Covid-19 membagikan masker untuk melanggar PSBB di Petamburan dan Megamendung. Jusuf Kalla menyampaikan bahwa terjadi kekosongan kepemimpinan. Padahal Jokowi Presiden RI.;Negatif
twitter;08/21/2021;16:21:00;RT @LiongkyTan:Mumpung gw lg ada waktu..\nAyo yg BU karena PPKM dan mau jual mobil bekasnya. Asal harga cocok gw bayar sekarang.\nSegala merek..\n\nJABODETABEK ya\n\nMonggo DM;Positif
twitter;07/03/2021;04:03:00;RT @dr_koko28: Kemarin 24k. Hari ini hampir 26k. Daruratnya mulai besok. Semoga PPKM ini berhasil. Makin banyak faskes yang overload dan na…;Positif
twitter;07/22/2021;11:11:00;@LautHumas #DistribusiTepatSasaran\nPenerapan PPKM Level4;Positif
twitter;09/18/2021;08:13:00;@haikalginoga Biar ada manisnya https://t.co/M29DfmsLAe;Netral
twitter;07/16/2021;17:00:00;@panggilsajapiki Daripada nonton berita isinya ppkm ga jelas 🤭;Negatif
twitter;07/11/2021;07:42:00;Bangun2 masi gemes sama ini literally abis dibikin waswas grgr ppkm ini trus lngsung diboost sama mereka. Thank u 💛💛 https://t.co/znjuEU1rHv;Netral
twitter;07/19/2021;11:32:00;@akun__recehan Jadi percuma panjang kalo tdk keras ya😅😅😅;Netral
twitter;08/19/2021;19:18:00;RT @ruhutsitompul:Bill Gate di Brussel ditimpuk dgn kue pay krn dianggap penyebab Virus Corona, mari kita dukung terusssssss PPKM Pak Joko Widodo Presiden RI dan Jajarannya yg sukses mengatasi COVID-19 mohon Do’a levelnya segera berakhir MERDEKA�?�?🇮🇩. https://t.co/eAtaPzUAHO;Positif
twitter;07/01/2021;22:44:00;RT @sociotalker:basically, ini PSBB. \n\nkalo lockdown (karantina wilayah), setiap warga harus tinggal di rumah dan boleh kluar rumah hanya kalo bawa surat ijin. pemerintah wajib mendistribusikan sembako ke stiap warga. orang luar kota gak bisa masuk, orang dlm kota gak bisa kluar. https://t.co/cMJjt2jg9n;Positif
twitter;07/17/2021;17:45:00;"PPKM Darurat dinilai masih kurang efektif dalam menekan mobilitas. Pemerintah harus siapkan kebutuhan masyarakat. ""Pemerintah itu punya anggaran, punya pasukan, punya ASN, ayo jagain rakyat"" ~ @MardaniAliSera \nhttps://t.co/e2uRpiIhEq";Negatif
twitter;09/03/2021;18:26:00;RT @Nicho_Silalahi: Jika pembuat krumunan ini tidak segera ditangkap maka itu sana artinya PPKM hanya tujuan pemerintah untuk memiskinkan r…;Negatif
twitter;07/25/2021;16:23:00;RT @ZAEffendy: Heboh #Indonesia �?�\nRakyat menjerit nafkah tertahan #PPKM dan kematian Covid melonjak:\nexMenteri promo Vaknus\nMenBUMN jualan…;Negatif
twitter;07/05/2021;12:14:00;@Dennysiregar7 Gak utang..gak TKA... Hafalannya cm itu2 saja😂;Negatif
twitter;09/25/2021;22:32:00;RT @Papah_Pandasu: Halo twitter, aku mau promosi rental studio ku di jogja. lagi ada promo diskon 50% untuk rental. PPKM cukup berpengaruh…;Positif
twitter;07/25/2021;21:30:00;"RT @Puspen_PKI:""bentar banget, bang. udah kelar aja.""\n\n""... ikut prokes ppkm, dek.""";Netral
twitter;07/12/2021;09:22:00;udah gatau lagi deh rebahan dengan gaya apa, bosen banget pengen main tapi ppkm, menghadehhhhh🤡;Netral
twitter;07/03/2021;22:25:00;PPKM bis dan angkutan umum masih beroperasi kan ya?;Netral
twitter;08/16/2021;21:01:00;Gausa sok tajir, negara lo miskin.;Negatif
